Reittitunnus	Nimi	Japi_id	Pono	Jakelukohde	Elementtinumero	KRD_Vyohyke	I_koordinatti	P_koordinatti	Japityyppi	Matkajapille	Hissi	Kerros	jnro	Jakti Internal Sequence
6210010	Lastukuja 3	1695588	62100	703824	244766	3	3296903	6990759	4071	0			3460	3
6210010	Lastukuja 4	1695589	62100	703824	244766	3	3296903	6990759	4071	0			3470	4
6210010	Lastukuja 5	1695591	62100	703824	244766	3	3296903	6990759	4071	0			3480	5
6210010	Lastukuja 6	1695592	62100	703824	244766	3	3296903	6990759	4071	0			3490	6
6210010	Lautatie 1	4304006	62100	2988728	244766	3	3296818	6990672	4071	0			3510	1
6210010	Lautatie 3 A	4351691	62100	3272798	244766	3	3296818	6990628	4071	0			3530	1
6210010	Lautatie 3 B	4351692	62100	3272798	244766	3	3296818	6990628	4071	0			3540	2
6210010	Lautatie 5 B	4273248	62100	3272799	244766	3	3296817	6990588	4071	0			3560	1
6210010	Lautatie 5 A	4256509	62100	3272799	244766	3	3296817	6990588	4071	0			3570	2
6210010	Lautatie 6	4390121	62100	3272800	244766	3	3296827	6990554	4071	0			3590	1
6210010	Lautatie 4 B 8	4270880	62100	3272801	244766	3	3296831	6990627	4071	0			3610	1
6210010	Lautatie 4 B 7	4274449	62100	3272801	244766	3	3296831	6990627	4071	0			3620	2
6210010	Lautatie 4 B 6	4316547	62100	3272801	244766	3	3296831	6990627	4071	0			3630	3
6210010	Lautatie 4 B 5	4287083	62100	3272801	244766	3	3296831	6990627	4071	0			3640	4
6210010	Lautatie 4 A 4	4256281	62100	3272801	244766	3	3296831	6990627	4071	0			3650	5
6210010	Lautatie 4 A 3	4270828	62100	3272801	244766	3	3296831	6990627	4071	0			3660	6
6210010	Lautatie 4 A 2	4263862	62100	3272801	244766	3	3296831	6990627	4071	0			3670	7
6210010	Lautatie 4 A 1	4263852	62100	3272801	244766	3	3296831	6990627	4071	0			3680	8
6210010	Lautatie 2 B 4	4812823	62100	3358812	244766	3	3296836	6990657	4071	0			3700	1
6210010	Lautatie 2 B 7	4812826	62100	3358812	244766	3	3296836	6990657	4071	0			3710	2
6210010	Lautatie 2 B 6	4812825	62100	3358812	244766	3	3296836	6990657	4071	0			3720	3
6210010	Lautatie 2 B 5	4812824	62100	3358812	244766	3	3296836	6990657	4071	0			3730	4
6210010	Lautatie 2 A 3	4812822	62100	3358812	244766	3	3296836	6990657	4071	0			3740	5
6210010	Lautatie 2 A 2	4812821	62100	3358812	244766	3	3296836	6990657	4071	0			3750	6
6210010	Lautatie 2 A 1	4812820	62100	3358812	244766	3	3296836	6990657	4071	0			3760	7
6210010	Tapulikuja 1	1695593	62100	703830	244766	3	3296829	6990746	4071	0			3780	1
6210010	Tapulikuja 2	1695595	62100	703830	244766	3	3296829	6990746	4071	0			3790	2
6210010	Tapulikuja 4	1695596	62100	703830	244766	3	3296829	6990746	4071	0			3800	3
6210010	Tapulikuja 6	1695597	62100	703830	244766	3	3296829	6990746	4071	0			3810	4
6210010	Tapulikuja 3	1695594	62100	703830	244766	3	3296829	6990746	4071	0			3820	5
6210010	Tapulikuja 5	3490751	62100	703830	244766	3	3296829	6990746	4071	0			3830	6
6210010	Sahakuja 1	1695598	62100	703835	244766	3	3296752	6990725	4071	0			3850	1
6210010	Sahakuja 2	1695603	62100	703835	244766	3	3296752	6990725	4071	0			3860	2
6210010	Sahakuja 3	1695599	62100	703835	244766	3	3296752	6990725	4071	0			3870	3
6210010	Sahakuja 4	1695602	62100	703835	244766	3	3296752	6990725	4071	0			3880	4
6210010	Sahakuja 5	1695600	62100	703835	244766	3	3296752	6990725	4071	0			3890	5
6210010	Sahakuja 6	1695601	62100	703835	244766	3	3296752	6990725	4071	0			3900	6
6210010	Hietalankuja 33	4370787	62100	3039211	610505	3	3296728	6990649	4071	0			3930	1
6210010	Hietalankuja 31	4576717	62100	3039211	610505	3	3296728	6990649	4071	0			3940	2
6210010	Hietalankuja 29	438057	62100	186398	610505	3	3296744	6990561	4071	0			3960	1
6210010	Hietalankuja 30	438059	62100	186399	610505	3	3296736	6990479	4071	0			3980	1
6210010	Hietalankuja 28	438058	62100	186399	610505	3	3296736	6990479	4071	0			3990	2
6210010	Hietalankuja 27	438055	62100	186397	610505	3	3296800	6990481	4071	0			4010	1
6210010	Hietalankuja 26	438056	62100	186397	610505	3	3296800	6990481	4071	0			4020	2
6210010	Hietalankuja 24	438054	62100	186395	610505	3	3296837	6990482	4071	0			4040	1
6210010	Hietalankuja 22	438053	62100	186394	610505	3	3296874	6990482	4071	0			4060	1
6210010	Hietalankuja 20	5815059	62100	3699675	610505	3	3296904	6990481	4071	0			4080	1
6210010	Parrukuja 2	5505512	62100	3021735	610505	3	3296922	6990527	4071	0			4100	1
6210010	Parrukuja 1	5400660	62100	3021735	610505	3	3296922	6990527	4071	0			4110	2
6210010	Parrukuja 3	4299635	62100	3021735	610505	3	3296922	6990527	4071	0			4120	3
6210010	Parrukuja 4	4312324	62100	3021735	610505	3	3296922	6990527	4071	0			4130	4
6210010	Hietalankuja 18	438052	62100	186392	610505	3	3296936	6990484	4071	0			4150	1
6210010	Hietalankuja 16	438051	62100	186392	610505	3	3296936	6990484	4071	0			4160	2
6210010	Hietalankuja 14	438050	62100	186391	610505	3	3296982	6990485	4071	0			4180	1
6210010	Hietalankuja 12	438049	62100	186389	610505	3	3297044	6990487	4071	0			4200	1
6210010	Hietalankuja 10	438048	62100	186389	610505	3	3297044	6990487	4071	0			4210	2
6210010	Hietalankuja 8	438047	62100	186388	610505	3	3297081	6990488	4071	0			4230	1
6210010	Hietalankuja 6	438046	62100	186387	610505	3	3297157	6990491	4071	0			4250	1
6210010	Hietalankuja 2 as 1	5558036	62100	3610752	610505	3	3297210	6990479	4071	0			4270	1
6210010	Hietalankuja 2 as 2	5558037	62100	3610752	610505	3	3297210	6990479	4071	0			4280	2
6210010	Hietalankuja 2 as 3	5558038	62100	3610752	610505	3	3297210	6990479	4071	0			4290	3
6210010	Hietalankuja 2 as 4	5558039	62100	3610752	610505	3	3297210	6990479	4071	0			4300	4
6210010	Vihantolantie 1	438039	62100	186380	610505	3	3297285	6990465	4071	0			4320	1
6210010	Vihantolantie 2	438040	62100	186381	610505	3	3297311	6990463	4071	0			4340	1
6210010	Vihantolantie 3	4001278	62100	186383	610505	3	3297349	6990452	4071	0			4360	1
6210010	Vihantolantie 5	438042	62100	186383	610505	3	3297349	6990452	4071	0			4370	2
6210010	Vihantolantie 9	4347541	62100	186383	610505	3	3297349	6990452	4071	0			4390	3
6210010	Vihantolantie 11	438044	62100	186383	610505	3	3297349	6990452	4071	0			4400	4
6210010	Vihantolantie 7	438043	62100	186383	610505	3	3297425	6990413	4071	0			4380	1
6210010	Hoijakantie 1 A 1	3995286	62100	2702121	610505	3	3297252	6990386	4071	0			4420	1
6210010	Hoijakantie 1 A 2	3995287	62100	2702121	610505	3	3297252	6990386	4071	0			4430	2
6210010	Hoijakantie 1 A 3	3995288	62100	2702121	610505	3	3297252	6990386	4071	0			4440	3
6210010	Hoijakantie 1 A 4	3995289	62100	2702121	610505	3	3297252	6990386	4071	0			4450	4
6210010	Hoijakantie 1 A 5	4419904	62100	2702121	610505	3	3297252	6990386	4071	0			4460	5
6210010	Hoijakantie 2	3490541	62100	2702122	610505	3	3297265	6990399	4071	0			4480	1
6210010	Hoijakantie 9 A	5342570	62100	3532871	610505	3	3297361	6990329	4071	0			4500	1
6210010	Hoijakantie 9 B	5342571	62100	3532871	610505	3	3297361	6990329	4071	0			4510	2
6210010	Hoijakantie 9 C	5342572	62100	3532871	610505	3	3297361	6990329	4071	0			4520	3
6210010	Hoijakantie 9 D	5342573	62100	3532871	610505	3	3297361	6990329	4071	0			4530	4
6210010	Hoijakantie 4 A 1	438109	62100	186447	610505	3	3297346	6990375	4071	0			4550	1
6210010	Hoijakantie 4 A 2	438110	62100	186447	610505	3	3297346	6990375	4071	0			4560	2
6210010	Hoijakantie 4 A 3	438111	62100	186447	610505	3	3297346	6990375	4071	0			4570	3
6210010	Hoijakantie 4 A 4	438112	62100	186447	610505	3	3297346	6990375	4071	0			4580	4
6210010	Hoijakantie 4 A 5	438113	62100	186447	610505	3	3297346	6990375	4071	0			4590	5
6210010	Hoijakantie 4 A 6	438114	62100	186447	610505	3	3297346	6990375	4071	0			4600	6
6210010	Hoijakantie 4 A 7	438115	62100	186447	610505	3	3297346	6990375	4071	0			4610	7
6210010	Hoijakantie 4 A 8	438116	62100	186447	610505	3	3297346	6990375	4071	0			4620	8
6210010	Hoijakantie 4 B 9	438117	62100	186447	610505	3	3297346	6990375	4071	0			4630	9
6210010	Hoijakantie 4 B 10	438118	62100	186447	610505	3	3297346	6990375	4071	0			4640	10
6210010	Hoijakantie 4 B 11	438119	62100	186447	610505	3	3297346	6990375	4071	0			4650	11
6210010	Hoijakantie 4 B 12	438120	62100	186447	610505	3	3297346	6990375	4071	0			4660	12
6210010	Hoijakantie 4 B 13	438121	62100	186447	610505	3	3297346	6990375	4071	0			4670	13
6210010	Hoijakantie 4 B 14	438122	62100	186447	610505	3	3297346	6990375	4071	0			4680	14
6210010	Hoijakantie 4 B 15	438123	62100	186447	610505	3	3297346	6990375	4071	0			4690	15
6210010	Hoijakantie 4 B 16	438124	62100	186447	610505	3	3297346	6990375	4071	0			4700	16
6210010	Jokiniementie 1	438128	62100	186450	610505	3	3297216	6990313	4071	0			4720	1
6210010	Jokiniementie 3	438129	62100	186450	610505	3	3297216	6990313	4071	0			4730	2
6210010	Jokiniementie 4	438131	62100	186452	610505	3	3297273	6990290	4071	0			4750	1
6210010	Jokiniementie 5	438130	62100	186452	610505	3	3297273	6990290	4071	0			4760	2
6210010	Jokiniementie 6	438132	62100	186455	610505	3	3297349	6990264	4071	0			4780	1
6210010	Jokiniementie 9	3998233	62100	186455	610505	3	3297349	6990264	4071	0			4790	2
6210010	Jokiniementie 7	438133	62100	186455	610505	3	3297349	6990264	4057	0			4800	3
6210010	Jokiniementie 8	438134	62100	186455	610505	3	3297349	6990264	4071	0			4810	4
6210010	Jokiniementie 10	5766120	62100	3681716	610505	3	3297349	6990264	4071	0			4830	5
6210010	Riihitie 1	437570	62100	186118	610505	3	3297064	6990310	4071	0			4850	1
6210010	Riihitie 3	437571	62100	186118	610505	3	3297064	6990310	4071	0			4860	2
6210010	Riihitie 5	437572	62100	186120	610505	3	3297068	6990362	4071	0			4880	1
6210010	Riihitie 7	437573	62100	186120	610505	3	3297068	6990362	4071	0			4890	2
6210010	Riihitie 9	437574	62100	186122	610505	3	3297062	6990396	4071	0			4910	1
6210010	Riihitie 11	437575	62100	186122	610505	3	3297062	6990396	4071	0			4920	2
6210010	Riihitie 8	437576	62100	186124	610505	3	3297022	6990403	4071	0			4940	1
6210010	Riihitie 10	437578	62100	186124	610505	3	3297022	6990403	4071	0			4950	2
6210010	Riihitie 13	437577	62100	186124	610505	3	3297022	6990403	4071	0			4960	3
6210010	Riihitie 15	437579	62100	186128	610505	3	3296987	6990407	4071	0			4980	1
6210010	Riihitie 12	437580	62100	186128	610505	3	3296987	6990407	4071	0			4990	2
6210010	Riihitie 17	437581	62100	186129	610505	3	3296949	6990409	4071	0			5010	1
6210010	Riihitie 19	437582	62100	186129	610505	3	3296949	6990409	4071	0			5020	2
6210010	Riihitie 21	437613	62100	186154	610505	3	3296885	6990404	4071	0			5040	1
6210010	Riihitie 16	437611	62100	186154	610505	3	3296885	6990404	4071	0			5050	2
6210010	Riihitie 23	437614	62100	186154	610505	3	3296885	6990404	4071	0			5060	3
6210010	Riihitie 18	437612	62100	186154	610505	3	3296885	6990404	4071	0			5070	4
6210010	Lippalantie 7	437584	62100	186132	244630	3	3296923	6990361	4071	0			5100	1
6210010	Lippalantie 9	437583	62100	186132	244630	3	3296923	6990361	4071	0			5110	2
6210010	Lippalantie 10	437586	62100	186134	244630	3	3296932	6990332	4071	0			5130	1
6210010	Lippalantie 12	437585	62100	186134	244630	3	3296932	6990332	4071	0			5140	2
6210010	Lippalantie 8	437587	62100	186135	244630	3	3296948	6990337	4071	0			5160	1
6210010	Lippalantie 5	437589	62100	186137	244630	3	3296984	6990335	4071	0			5180	1
6210010	Lippalantie 6	437588	62100	186137	244630	3	3296984	6990335	4071	0			5190	2
6210010	Lippalantie 4	437590	62100	186139	244630	3	3297011	6990332	4071	0			5210	1
6210010	Lippalantie 3	437591	62100	186139	244630	3	3297011	6990332	4071	0			5220	2
6210010	Lippalantie 1	437593	62100	186141	244630	3	3297043	6990331	4071	0			5240	1
6210010	Lippalantie 2	437592	62100	186141	244630	3	3297043	6990331	4071	0			5250	2
6210010	Vähtärintie 3	437594	62100	186142	244630	3	3297008	6990286	4071	0			5270	1
6210010	Vähtärintie 5	437595	62100	186142	244630	3	3297008	6990286	4071	0			5280	2
6210010	Vähtärintie 7	437596	62100	186144	244630	3	3296966	6990287	4071	0			5300	1
6210010	Vähtärintie 12 as 1	437597	62100	2702123	244630	3	3296915	6990291	4071	0			5320	1
6210010	Vähtärintie 12 as 2	437598	62100	2702123	244630	3	3296915	6990291	4071	0			5330	2
6210010	Vähtärintie 12 as 3	437599	62100	2702123	244630	3	3296915	6990291	4071	0			5340	3
6210010	Vähtärintie 12 as 4	437600	62100	186145	244630	3	3296892	6990300	4071	0			5360	1
6210010	Vähtärintie 12 as 5	437601	62100	186145	244630	3	3296892	6990300	4071	0			5370	2
6210010	Vähtärintie 12 as 6	437602	62100	186145	244630	3	3296892	6990300	4071	0			5380	3
6210010	Vähtärintie 18	437604	62100	186145	244630	3	3296892	6990300	4071	0			5390	4
6210010	Vähtärintie 11	437603	62100	3039212	244630	3	3296901	6990304	4071	0			5410	1
6210010	Vähtärintie 13	437605	62100	186148	244630	3	3296883	6990328	4071	0			5430	1
6210010	Vähtärintie 20	437606	62100	186148	244630	3	3296883	6990328	4071	0			5440	2
6210010	Vähtärintie 15	437607	62100	186150	244630	3	3296869	6990364	4071	0			5460	1
6210010	Vähtärintie 22	437608	62100	186150	244630	3	3296869	6990364	4071	0			5470	2
6210010	Vähtärintie 26	437610	62100	186153	244630	3	3296845	6990396	4071	0			5490	1
6210010	Alanurmontie 122	438135	62100	186457	244630	3	3297126	6990279	4071	0			5510	1
6210010	Alanurmontie 57	4537048	62100	186449	244630	3	3297209	6990386	4071	0			5530	1
6210010	Alanurmontie 53	438060	62100	186401	244630	3	3297229	6990420	4071	0			5550	1
6210010	Alanurmontie 47 as 2	438037	62100	186379	244630	3	3297265	6990502	4071	0			5570	1
6210010	Alanurmontie 47 as 3	438038	62100	186379	244630	3	3297265	6990502	4057	0			5580	2
6210010	Alanurmontie 48	438036	62100	186378	244630	3	3297302	6990510	4071	0			5600	1
6210010	Alanurmontie 46	438035	62100	186376	244630	3	3297318	6990535	4071	0			5620	1
6210010	Alanurmontie 44	438034	62100	186376	244630	3	3297318	6990535	5009	0			5630	2
6210010	Alanurmontie 43	438033	62100	186375	244630	3	3297325	6990568	4071	0			5650	1
6210010	Alanurmontie 41	438032	62100	186374	244630	3	3297335	6990593	4071	0			5670	1
6210010	Alanurmontie 42	438031	62100	186373	244630	3	3297351	6990582	4058	0			5690	1
6210010	Alanurmontie 40 A 1	4355150	62100	186372	244630	3	3297353	6990607	4071	0			5710	1
6210010	Alanurmontie 40 A 2	4364292	62100	186372	244630	3	3297353	6990607	4071	0			5720	2
6210010	Alanurmontie 40 C 1	4212779	62100	186372	244630	3	3297353	6990607	4071	0			5730	3
6210010	Alanurmontie 40 B 1	4234307	62100	186372	244630	3	3297353	6990607	4071	0			5740	4
6210010	Alanurmontie 40 B 3	4234308	62100	186372	244630	3	3297353	6990607	4071	0			5750	5
6210010	Alanurmontie 40 C 2	4210797	62100	186372	244630	3	3297353	6990607	4071	0			5760	6
6210010	Alanurmontie 40 C 3	4211178	62100	186372	244630	3	3297353	6990607	4071	0			5770	7
6210010	Alanurmontie 40 B 4	4234309	62100	186372	244630	3	3297353	6990607	4071	0			5780	8
6210010	Alanurmontie 40 C 4	4204794	62100	186372	244630	3	3297353	6990607	4071	0			5790	9
6210010	Katteluksentie 4 A 2	438027	62100	186370	244630	3	3297326	6990631	4071	0			5810	1
6210010	Katteluksentie 4 B 1	438024	62100	186370	244630	3	3297326	6990631	4071	0			5820	2
6210010	Katteluksentie 4 A 1	3999749	62100	186370	244630	3	3297326	6990631	4071	0			5830	3
6210010	Katteluksentie 4 A 3	438028	62100	186370	244630	3	3297326	6990631	4071	0			5840	4
6210010	Katteluksentie 4 B 2	438025	62100	186370	244630	3	3297326	6990631	4071	0			5850	5
6210010	Katteluksentie 6	3997973	62100	186370	244630	3	3297256	6990649	4071	0			5860	1
6210010	Alanurmontie 38	3758092	62100	2925185	244630	3	3297359	6990632	4071	0			5880	1
6210010	Alanurmontie 37	438021	62100	186365	244630	3	3297350	6990651	4071	0			5900	1
6210010	Alanurmontie 34	4537049	62100	3237271	244630	3	3297392	6990703	4071	0			5920	1
6210010	Siiriläntie 7	1954711	62100	848207	244630	3	3297616	6990790	4071	0			5940	1
6210010	Siiriläntie 9	1954712	62100	848208	244630	3	3297622	6990736	4071	0			5960	1
6210010	Laurankatu 2 as 3	4116052	62100	3275297	244630	3	3297557	6990708	4071	0			5980	1
6210010	Laurankatu 2 as 2	4502180	62100	3275297	244630	3	3297557	6990708	4071	0			5990	2
6210010	Laurankatu 2 as 1	4845417	62100	3275297	244630	3	3297557	6990708	4071	0			6000	3
6210010	Laurankatu 3	4779785	62100	3351111	244630	3	3297557	6990708	4058	0			6020	4
6210010	Siiriläntie 11-13	1955320	62100	848665	244630	3	3297542	6990598	4076	0			6040	1
6210010	Siiriläntie 11-13	4955185	62100	848665	244630	3	3297581	6990597	4071	0			6050	1
6210010	Reinonkatu 2	3490543	62100	2702125	244630	3	3297615	6990495	4071	0			6070	1
6210010	Reinonkatu 4	1955326	62100	848670	244630	3	3297593	6990489	4071	0			6090	1
6210010	Siiriläntie 30	1955324	62100	848669	244630	3	3297693	6990478	4071	0			6110	1
6210010	Malmivaarankatu 2 A	5860343	62100	3721236	664578	3	3297693	6990478	4071	0			7890	2
6210010	Malmivaarankatu 2 B	5860344	62100	3721236	664578	3	3297693	6990478	4071	0			7900	3
6210010	Malmivaarankatu 2 C	5860345	62100	3721236	664578	3	3297693	6990478	4071	0			7910	4
6210010	Malmivaarankatu 2 D	5860346	62100	3721236	664578	3	3297693	6990478	4071	0			7920	5
6210010	Malmivaarankatu 2 E	5860347	62100	3721236	664578	3	3297693	6990478	4071	0			7930	6
6210010	Siiriläntie 28	1955323	62100	848668	244630	3	3297644	6990537	4071	0			6130	1
6210010	Siiriläntie 26	1955322	62100	848667	244630	3	3297634	6990584	4071	0			6150	1
6210010	Siiriläntie 24	1955321	62100	848666	244630	3	3297631	6990631	4071	0			6170	1
6210010	Siiriläntie 22	1954718	62100	848212	244630	3	3297632	6990664	4071	0			6190	1
6210010	Siiriläntie 20	1954719	62100	848213	244630	3	3297630	6990702	4071	0			6210	1
6210010	Siiriläntie 18	1954720	62100	848214	244630	3	3297647	6990731	4071	0			6230	1
6210010	Siiriläntie 18	1954721	62100	848214	244630	3	3297647	6990731	4076	0			6240	2
6210010	Siiriläntie 16 as 1	4001744	62100	848215	244630	3	3297635	6990752	4071	0			6260	1
6210010	Siiriläntie 16 as 2	4001745	62100	848215	244630	3	3297635	6990752	4071	0			6270	2
6210010	Siiriläntie 16	4002114	62100	848215	244630	3	3297635	6990752	4057	0			6280	3
6210010	Siiriläntie 5	1954710	62100	848206	244630	3	3297622	6990823	4071	0			6300	1
6210010	Siiriläntie 3	1954708	62100	848205	244630	3	3297567	6991009	4071	0			6320	1
6210010	Siiriläntie 3	4603993	62100	848209	244630	3	3297620	6990868	4071	0			6340	1
6210010	Siiriläntie 3	4603997	62100	3408897	244630	3	3297620	6990868	4071	0			6580	2
6210010	Siiriläntie 8 C 1	4958946	62100	848079	244630	3	3297671	6990907	4071	0			6360	1
6210010	Siiriläntie 3	4955186	62100	3408897	244630	3	3297671	6990907	4071	0			6600	2
6210010	Siiriläntie 3	4955187	62100	3408897	244630	3	3297671	6990907	4071	0			6610	3
6210010	Siiriläntie 8 B 1	1954429	62100	848079	244630	3	3297691	6990884	4062	0			6370	1
6210010	Siiriläntie 8 B 2	1954430	62100	848079	244630	3	3297691	6990884	4062	0			6380	2
6210010	Siiriläntie 8 B 3	1954431	62100	848079	244630	3	3297691	6990884	4062	0			6390	3
6210010	Siiriläntie 8 B 4	1954432	62100	848079	244630	3	3297691	6990884	4062	0			6400	4
6210010	Siiriläntie 8 B 5	1954433	62100	848079	244630	3	3297691	6990884	4062	0			6410	5
6210010	Siiriläntie 8 B 6	1954434	62100	848079	244630	3	3297691	6990884	4062	0			6420	6
6210010	Siiriläntie 8 A 1	1954422	62100	848077	244630	3	3297680	6990891	4062	0			6440	1
6210010	Siiriläntie 8 A 2	1954423	62100	848077	244630	3	3297680	6990891	4062	0			6450	2
6210010	Siiriläntie 8 A 3	1954424	62100	848077	244630	3	3297680	6990891	4062	0			6460	3
6210010	Siiriläntie 8 A 4	1954425	62100	848077	244630	3	3297680	6990891	4062	0			6470	4
6210010	Siiriläntie 8 A 5	1954426	62100	848077	244630	3	3297680	6990891	4062	0			6480	5
6210010	Siiriläntie 8 A 6	1954427	62100	848077	244630	3	3297680	6990891	4062	0			6490	6
6210010	Siiriläntie 4	5419145	62100	3561075	244630	3	3297692	6990998	5009	0			6510	1
6210010	Siiriläntie 2	4947876	62100	2912731	244630	3	3297664	6991030	4071	0			6530	1
6210010	Siiriläntie 1	4116053	62100	2946718	244630	3	3297616	6990990	4071	0			6550	1
6210010	Siiriläntie 1	4603998	62100	2946718	244630	3	3297616	6990990	4071	0			6560	2
6210010	Siiriläntie 3	4603994	62100	3408897	244630	3	3297642	6990923	4071	0			6590	1
6210010	Siiriläntie 3 A	5284203	62100	3408897	244630	3	3297564	6991008	4071	0			6620	1
6210010	Siiriläntie 3 E	5284204	62100	3408897	244630	3	3297564	6991008	4071	0			6630	2
6210010	Piispankatu 2	4058448	62100	848073	244630	3	3297547	6991083	4071	0			6650	1
6210010	Urheilukatu 6 as 1	1956379	62100	849365	664578	3	3297937	6991090	4071	0			6680	1
6210010	Urheilukatu 6 as 2	1956380	62100	849365	664578	3	3297937	6991090	4057	0			6690	2
6210010	Koulukatu 6 as 1	1956373	62100	849361	664578	3	3297907	6990895	4071	0			6710	1
6210010	Koulukatu 8	1956371	62100	849360	664578	3	3297907	6990895	4071	0			6740	2
6210010	Koulukatu 6 as 4	3999725	62100	849361	664578	3	3297912	6990896	4057	0			6720	1
6210010	Koulukatu 21 A 10	4195477	62100	3275868	664578	3	3297904	6990813	4071	0			6760	1
6210010	Koulukatu 21 A 9	1956362	62100	3275868	664578	3	3297899	6990811	4071	0			6770	1
6210010	Koulukatu 21 A 8	1956361	62100	3275868	664578	3	3297899	6990811	4071	0			6780	2
6210010	Koulukatu 21 A 7	1956360	62100	3275868	664578	3	3297899	6990811	4071	0			6790	3
6210010	Koulukatu 21 A 6	1956359	62100	3275868	664578	3	3297899	6990811	4071	0			6800	4
6210010	Koulukatu 21 A 5	1956358	62100	3275868	664578	3	3297899	6990811	4071	0			6810	5
6210010	Koulukatu 21 A 4	1956357	62100	3275868	664578	3	3297899	6990811	4071	0			6820	6
6210010	Koulukatu 21 A 3	1956356	62100	3275868	664578	3	3297899	6990811	4071	0			6830	7
6210010	Koulukatu 21 A 2	1956355	62100	3275868	664578	3	3297899	6990811	4071	0			6840	8
6210010	Koulukatu 21 A 1	1956354	62100	3275868	664578	3	3297899	6990811	4071	0			6850	9
6210010	Koulukatu 19 A 1	3800786	62100	2856624	664578	3	3297877	6990840	4071	0			6870	1
6210010	Koulukatu 19 A 2	3801309	62100	2856624	664578	3	3297877	6990840	4071	0			6880	2
6210010	Koulukatu 19 A 3	3801310	62100	2856624	664578	3	3297877	6990840	4071	0			6890	3
6210010	Koulukatu 19 A 4	3801311	62100	2856624	664578	3	3297877	6990840	4071	0			6900	4
6210010	Koulukatu 19 A 5	3801312	62100	2856624	664578	3	3297877	6990840	4071	0			6910	5
6210010	Koulukatu 19 A 6	3801313	62100	2856624	664578	3	3297877	6990840	4071	0			6920	6
6210010	Koulukatu 19 A 7	3801314	62100	2856624	664578	3	3297877	6990840	4071	0			6930	7
6210010	Koulukatu 19 A 8	3801315	62100	2856624	664578	3	3297877	6990840	4071	0			6940	8
6210010	Koulukatu 19 A 9	3801316	62100	2856624	664578	3	3297877	6990840	4071	0			6950	9
6210010	Koulukatu 17	1956369	62100	849358	664578	3	3297853	6990845	4071	0			6970	1
6210010	Koulukatu 17 A 1	4114861	62100	849358	664578	3	3297853	6990845	4071	0			6980	2
